"","whole_id","gameId","playId","nflId","tackle","assist","forcedFumble","pff_missedTackle","ballCarrierId"
"14178","20221030013755",2022103001,3755,52446,1,0,0,0,54616
"14179","20221030013783",2022103001,3783,52446,0,1,0,0,54616
"14180","20221030013783",2022103001,3783,47799,0,1,0,0,54616
"14181","20221030013810",2022103001,3810,52415,1,0,0,0,54616
"14182","2022103001393",2022103001,393,46278,1,0,0,0,44901
"14183","20221030014104",2022103001,4104,42368,1,0,0,0,54042
"14184","2022103001414",2022103001,414,46091,0,1,0,0,44901
"14185","2022103001414",2022103001,414,55173,1,0,0,0,44901
"14186","20221030014147",2022103001,4147,53595,1,0,0,0,54473
"14187","20221030014183",2022103001,4183,52415,1,0,0,0,54616
"14188","20221030014183",2022103001,4183,47799,0,1,0,0,54616
"14189","20221030014240",2022103001,4240,53577,1,0,0,0,44901
"14190","20221030014261",2022103001,4261,53469,0,1,0,0,44901
"14191","20221030014261",2022103001,4261,53611,0,1,0,0,44901
"14192","20221030014282",2022103001,4282,53577,1,0,0,0,44901
"14193","20221030014332",2022103001,4332,52415,0,1,0,0,54042
"14194","20221030014332",2022103001,4332,43441,1,0,0,0,54042
"14195","20221030014353",2022103001,4353,42368,1,0,0,0,48374
"14196","20221030014403",2022103001,4403,45004,1,0,0,0,42899
"14197","20221030014427",2022103001,4427,47799,0,0,0,1,42345
"14198","20221030014427",2022103001,4427,52852,1,0,0,0,42345
"14199","20221030014453",2022103001,4453,46527,1,0,0,0,54616
"14200","20221030014479",2022103001,4479,47799,1,0,0,0,54616
"14201","2022103001457",2022103001,457,42480,1,0,0,0,55014
"14202","2022103001478",2022103001,478,52527,0,1,0,0,53746
"14203","2022103001478",2022103001,478,53577,0,1,0,0,53746
"14204","2022103001551",2022103001,551,46527,0,0,0,1,54042
"14205","2022103001551",2022103001,551,47799,1,0,0,0,54042
"14206","2022103001572",2022103001,572,43407,1,0,0,0,42899
"14207","2022103001596",2022103001,596,42368,1,0,0,0,54042
"14208","2022103001617",2022103001,617,45004,1,0,0,0,42345
"14209","2022103001643",2022103001,643,52446,0,1,0,0,54616
"14210","2022103001643",2022103001,643,52415,0,1,0,0,54616
"14211","2022103001664",2022103001,664,53437,1,0,0,0,53612
"14212","2022103001757",2022103001,757,53469,1,0,0,0,52450
"14213","2022103001850",2022103001,850,45004,1,0,0,0,54616
"14214","2022103001871",2022103001,871,43407,0,1,0,0,53433
"14215","2022103001871",2022103001,871,46124,1,0,0,0,53433
"14216","2022103001914",2022103001,914,42368,1,0,0,0,53612
"14217","2022103001914",2022103001,914,46124,0,0,0,1,53612
"14218","2022103001938",2022103001,938,46527,0,0,0,1,54042
"14219","2022103001938",2022103001,938,46124,0,1,0,0,54042
"14220","2022103001938",2022103001,938,52852,0,0,0,1,54042
"14221","2022103001938",2022103001,938,42470,0,1,0,0,54042
"14222","2022103001959",2022103001,959,52852,1,0,0,0,48723
"14223","2022103001983",2022103001,983,45004,1,0,0,0,53433
"14224","20221030021054",2022103002,1054,54513,0,1,0,0,47911
"14225","20221030021054",2022103002,1054,52563,0,1,0,0,47911
"14226","2022103002106",2022103002,106,54513,1,0,0,0,47911
"14227","2022103002106",2022103002,106,52571,0,0,0,1,47911
"14228","20221030021075",2022103002,1075,44925,1,0,0,0,46150
"14229","20221030021075",2022103002,1075,52571,0,0,0,1,46150
"14230","20221030021099",2022103002,1099,54504,1,0,0,0,47911
"14231","20221030021120",2022103002,1120,52571,1,0,0,0,52425
"14232","20221030021144",2022103002,1144,44925,1,0,0,0,43424
"14233","20221030021170",2022103002,1170,52563,0,0,0,1,47911
"14234","20221030021223",2022103002,1223,39997,1,0,0,0,53646
"14235","2022103002127",2022103002,127,46077,1,0,0,0,46206
"14236","20221030021354",2022103002,1354,46153,1,0,0,0,55151
"14237","20221030021375",2022103002,1375,54504,1,0,0,0,52425
"14238","20221030021431",2022103002,1431,44925,0,1,0,0,52425
"14239","20221030021431",2022103002,1431,52571,0,1,0,0,52425
"14240","20221030021456",2022103002,1456,44925,1,0,0,0,43424
"14241","20221030021483",2022103002,1483,52458,1,0,0,0,55151
"14242","2022103002151",2022103002,151,45345,1,0,0,0,47911
"14243","20221030021593",2022103002,1593,39997,1,0,0,0,53646
"14244","20221030021614",2022103002,1614,53441,0,1,0,0,53646
"14245","20221030021614",2022103002,1614,53513,0,1,0,0,53646
"14246","20221030021680",2022103002,1680,46088,1,0,0,0,53646
"14247","20221030021706",2022103002,1706,53441,0,1,0,0,53646
"14248","20221030021706",2022103002,1706,52459,0,1,0,0,53646
"14249","2022103002172",2022103002,172,52571,1,0,0,0,46150
"14250","20221030021727",2022103002,1727,41263,1,0,0,0,53646
"14251","20221030021760",2022103002,1760,52459,1,0,0,0,47856
"14252","20221030021803",2022103002,1803,54632,1,0,0,0,46276
"14253","20221030021839",2022103002,1839,41235,1,0,0,0,53440
"14254","20221030021865",2022103002,1865,54632,0,1,0,0,47815
"14255","20221030021865",2022103002,1865,53473,0,1,0,0,47815
"14256","20221030021901",2022103002,1901,39997,1,0,0,0,47856
"14257","20221030022139",2022103002,2139,47996,1,0,0,0,53440
"14258","20221030022249",2022103002,2249,54641,0,1,0,0,47856
"14259","20221030022249",2022103002,2249,53504,0,0,0,1,47856
"14260","20221030022249",2022103002,2249,43533,0,1,0,0,47856
"14261","20221030022270",2022103002,2270,52459,1,0,0,0,53646
"14262","20221030022296",2022103002,2296,53621,1,0,0,0,47856
"14263","20221030022296",2022103002,2296,53504,0,1,0,0,47856
"14264","20221030022354",2022103002,2354,54513,1,0,0,0,47911
"14265","20221030022375",2022103002,2375,54513,1,0,0,0,46206
"14266","2022103002240",2022103002,240,44925,1,0,0,0,47911
"14267","20221030022458",2022103002,2458,43533,1,0,0,0,53646
"14268","20221030022500",2022103002,2500,53656,1,0,0,0,52581
"14269","20221030022567",2022103002,2567,52459,1,0,0,0,52581
"14270","20221030022591",2022103002,2591,46088,0,1,0,0,53646
"14271","20221030022591",2022103002,2591,54641,0,1,0,0,53646
"14272","20221030022663",2022103002,2663,54513,1,0,0,0,47911
"14273","2022103002269",2022103002,269,45345,1,0,0,0,55151
"14274","20221030022706",2022103002,2706,54513,1,0,0,0,46206
"14275","20221030022765",2022103002,2765,46077,1,0,0,0,53117
"14276","20221030022791",2022103002,2791,44925,1,0,0,0,52425
"14277","20221030022891",2022103002,2891,54641,0,1,0,0,47856
"14278","20221030022891",2022103002,2891,42346,0,0,0,1,47856
"14279","20221030022891",2022103002,2891,47996,0,1,0,0,47856
"14280","20221030022935",2022103002,2935,52459,0,0,0,1,47856
"14281","20221030022935",2022103002,2935,46088,1,0,1,0,47856
"14282","20221030023044",2022103002,3044,52459,1,0,0,0,54536
"14283","20221030023065",2022103002,3065,54641,0,1,0,0,47856
"14284","20221030023065",2022103002,3065,52490,0,1,0,0,47856
"14285","20221030023065",2022103002,3065,47996,0,0,0,1,47856
"14286","20221030023108",2022103002,3108,52459,1,0,0,0,52581
"14287","20221030023137",2022103002,3137,53656,1,0,0,0,52581
"14288","20221030023161",2022103002,3161,43533,1,0,0,0,47856
"14289","20221030023182",2022103002,3182,53504,0,0,0,1,47856
"14290","20221030023182",2022103002,3182,47996,1,0,0,0,47856
"14291","20221030023206",2022103002,3206,46088,1,0,0,0,47856
"14292","20221030023243",2022103002,3243,46088,0,0,0,1,53646
"14293","20221030023243",2022103002,3243,43533,1,0,0,0,53646
"14294","20221030023243",2022103002,3243,47996,0,0,0,1,53646
"14295","20221030023283",2022103002,3283,47996,1,0,0,0,53646
"14296","20221030023304",2022103002,3304,47996,1,0,0,0,53440
"14297","20221030023304",2022103002,3304,41263,0,0,0,1,53440
"14298","20221030023333",2022103002,3333,52459,1,0,0,0,53646
"14299","20221030023423",2022103002,3423,54781,0,1,0,0,47911
"14300","20221030023423",2022103002,3423,52563,0,1,0,0,47911
"14301","20221030023444",2022103002,3444,44925,0,1,0,0,47911
"14302","20221030023444",2022103002,3444,54513,0,1,0,0,47911
"14303","20221030023465",2022103002,3465,47973,1,0,0,0,47911
"14304","20221030023486",2022103002,3486,46077,1,0,0,0,55151
"14305","20221030023507",2022103002,3507,44925,0,0,0,1,47911
"14306","20221030023507",2022103002,3507,45345,0,0,0,1,47911
"14307","20221030023507",2022103002,3507,54513,0,0,0,1,47911
"14308","20221030023567",2022103002,3567,46088,1,0,0,0,53646
"14309","20221030023567",2022103002,3567,54632,0,0,0,1,53646
"14310","20221030023593",2022103002,3593,42346,1,0,0,0,53646
"14311","20221030023614",2022103002,3614,42346,1,0,0,0,53646
"14312","20221030023614",2022103002,3614,52490,0,1,0,0,53646
"14313","20221030023742",2022103002,3742,46088,1,0,0,0,47856
"14314","20221030023774",2022103002,3774,53441,1,0,0,0,52451
"14315","20221030023839",2022103002,3839,43533,1,0,0,0,46113
"14316","20221030023867",2022103002,3867,46077,1,0,0,0,55151
"14317","20221030023898",2022103002,3898,42443,0,1,0,0,55151
"14318","20221030023898",2022103002,3898,41599,0,1,0,0,55151
"14319","2022103002392",2022103002,392,41263,0,0,0,1,46113
"14320","2022103002392",2022103002,392,47996,1,0,0,0,46113
"14321","20221030023926",2022103002,3926,45345,1,0,0,0,55151
"14322","20221030023989",2022103002,3989,46077,0,0,0,1,55151
"14323","20221030023989",2022103002,3989,54639,1,0,0,0,55151
"14324","20221030024010",2022103002,4010,46077,0,1,0,0,55151
"14325","20221030024010",2022103002,4010,42443,0,1,0,0,55151
"14326","20221030024079",2022103002,4079,53441,1,0,0,0,54668
"14327","20221030024100",2022103002,4100,42346,1,0,0,0,54668
"14328","20221030024121",2022103002,4121,48555,0,1,0,0,54536
"14329","20221030024121",2022103002,4121,52459,0,1,0,0,54536
"14330","2022103002427",2022103002,427,41263,1,0,0,0,47856
"14331","2022103002448",2022103002,448,42346,1,0,0,0,47856
"14332","2022103002491",2022103002,491,44925,1,0,0,0,55157
"14333","2022103002491",2022103002,491,52458,0,0,0,1,55157
"14334","2022103002520",2022103002,520,45345,1,0,0,0,46206
"14335","2022103002544",2022103002,544,54513,1,0,0,0,55157
"14336","202210300256",2022103002,56,52571,1,0,0,0,46150
"14337","2022103002572",2022103002,572,54781,0,1,0,0,46206
"14338","2022103002572",2022103002,572,44925,0,1,0,0,46206
"14339","2022103002596",2022103002,596,54504,1,0,0,0,46150
"14340","2022103002596",2022103002,596,44925,0,1,0,0,46150
"14341","2022103002620",2022103002,620,45345,1,0,0,0,52425
"14342","2022103002620",2022103002,620,47973,0,1,0,0,52425
"14343","2022103002641",2022103002,641,46153,1,0,0,0,55151
"14344","2022103002718",2022103002,718,44955,0,1,0,0,47856
"14345","2022103002718",2022103002,718,46088,0,1,0,0,47856
"14346","2022103002739",2022103002,739,41235,1,0,0,0,54536
"14347","2022103002765",2022103002,765,47996,1,0,0,0,46113
"14348","2022103002801",2022103002,801,43533,0,1,0,0,53440
"14349","2022103002801",2022103002,801,54632,0,1,0,0,53440
"14350","2022103002822",2022103002,822,47996,1,0,0,0,47856
"14351","2022103002843",2022103002,843,43533,1,0,0,0,53440
"14352","202210300285",2022103002,85,47973,1,0,0,0,47911
"14353","2022103002864",2022103002,864,47996,1,0,0,0,53440
"14354","2022103002890",2022103002,890,44955,0,1,0,0,47856
"14355","2022103002890",2022103002,890,46088,0,1,0,0,47856
"14356","2022103002916",2022103002,916,44955,1,0,0,0,47856
"14357","2022103002956",2022103002,956,41235,0,1,0,0,47856
"14358","2022103002956",2022103002,956,46088,0,1,0,0,47856
"14359","2022103002977",2022103002,977,53656,1,0,0,0,52581
"14360","20221030031052",2022103003,1052,52438,1,0,0,0,53541
"14361","20221030031105",2022103003,1105,53465,1,0,0,0,43584
"14362","20221030031129",2022103003,1129,52464,0,1,0,0,44947
"14363","20221030031129",2022103003,1129,53465,0,1,0,0,44947
"14364","20221030031217",2022103003,1217,47929,1,0,0,0,43454
"14365","2022103003122",2022103003,122,53465,1,0,0,0,43584
"14366","20221030031241",2022103003,1241,53542,1,0,0,0,42718
"14367","20221030031241",2022103003,1241,54467,0,1,0,0,42718
"14368","20221030031262",2022103003,1262,53542,0,0,0,1,43454
"14369","20221030031262",2022103003,1262,54562,1,0,0,0,43454
"14370","20221030031342",2022103003,1342,46142,1,0,0,0,44947
"14371","20221030031363",2022103003,1363,53465,1,0,0,0,53541
"14372","20221030031363",2022103003,1363,38548,0,1,0,0,53541
"14373","20221030031387",2022103003,1387,43503,0,1,0,0,44947
"14374","20221030031387",2022103003,1387,38707,0,1,0,0,44947
"14375","20221030031408",2022103003,1408,43503,1,0,0,0,44947
"14376","2022103003146",2022103003,146,53465,1,0,0,0,54642
"14377","20221030031484",2022103003,1484,43327,1,0,0,0,53541
"14378","20221030031530",2022103003,1530,44887,1,0,0,0,44947
"14379","20221030031551",2022103003,1551,43327,1,0,0,0,54428
"14380","20221030031609",2022103003,1609,44888,1,0,0,0,52922
"14381","20221030031630",2022103003,1630,54653,1,0,0,0,53510
"14382","20221030031687",2022103003,1687,47929,1,0,0,0,46671
"14383","20221030031711",2022103003,1711,44888,1,0,0,0,46203
"14384","20221030031711",2022103003,1711,54653,0,1,0,0,46203
"14385","20221030031765",2022103003,1765,52980,1,0,0,0,53435
"14386","20221030031789",2022103003,1789,54562,1,0,0,0,43454
"14387","20221030031876",2022103003,1876,54562,1,0,0,0,43454
"14388","20221030031934",2022103003,1934,53465,0,0,0,1,52443
"14389","20221030031934",2022103003,1934,46307,1,0,0,0,52443
"14390","20221030031984",2022103003,1984,53465,1,0,0,0,52443
"14391","20221030032051",2022103003,2051,53465,1,0,0,0,43290
"14392","20221030032075",2022103003,2075,46142,1,0,0,0,44930
"14393","20221030032075",2022103003,2075,44887,0,1,0,0,44930
"14394","20221030032099",2022103003,2099,54936,1,0,0,0,53541
"14395","20221030032128",2022103003,2128,54936,1,0,0,0,47791
"14396","20221030032157",2022103003,2157,43534,1,0,0,0,53541
"14397","20221030032197",2022103003,2197,53465,1,0,0,0,52443
"14398","20221030032325",2022103003,2325,54562,1,0,0,0,46111
"14399","2022103003233",2022103003,233,52411,1,0,0,0,42718
"14400","20221030032349",2022103003,2349,47864,0,1,0,0,42718
"14401","20221030032349",2022103003,2349,53501,0,1,0,0,42718
"14402","20221030032370",2022103003,2370,54653,1,0,0,0,43454
"14403","20221030032394",2022103003,2394,47929,1,0,0,0,43454
"14404","20221030032423",2022103003,2423,44888,1,0,0,0,42718
"14405","20221030032423",2022103003,2423,54562,0,1,0,0,42718
"14406","20221030032423",2022103003,2423,47929,0,0,0,1,42718
"14407","20221030032465",2022103003,2465,54653,1,0,0,0,52413
"14408","20221030032486",2022103003,2486,47929,1,0,0,0,46671
"14409","2022103003254",2022103003,254,47864,1,0,0,0,48233
"14410","20221030032608",2022103003,2608,46142,1,0,0,0,43584
"14411","20221030032632",2022103003,2632,54936,0,0,0,1,52443
"14412","20221030032632",2022103003,2632,43503,0,1,0,0,52443
"14413","20221030032632",2022103003,2632,46142,1,0,0,0,52443
"14414","20221030032676",2022103003,2676,47934,1,0,0,0,52443
"14415","20221030032758",2022103003,2758,46142,1,0,0,0,52443
"14416","2022103003278",2022103003,278,47929,1,0,0,0,46203
"14417","20221030032782",2022103003,2782,46307,1,0,0,0,52443
"14418","20221030032782",2022103003,2782,53447,0,0,0,1,52443
"14419","20221030032831",2022103003,2831,47929,1,0,0,0,53435
"14420","20221030032877",2022103003,2877,54653,1,0,0,0,54938
"14421","20221030032901",2022103003,2901,52411,1,0,0,0,52413
"14422","20221030032922",2022103003,2922,47864,1,0,0,0,42718
"14423","20221030032943",2022103003,2943,47929,0,1,0,0,43454
"14424","20221030032943",2022103003,2943,52980,0,1,0,0,43454
"14425","20221030032964",2022103003,2964,44888,0,1,0,0,42718
"14426","20221030032964",2022103003,2964,54653,0,1,0,0,42718
"14427","20221030033085",2022103003,3085,43503,1,0,0,0,53959
"14428","20221030033128",2022103003,3128,52464,1,0,0,0,44947
"14429","20221030033172",2022103003,3172,54936,1,0,0,0,43290
"14430","20221030033215",2022103003,3215,54936,1,0,0,0,52443
"14431","2022103003323",2022103003,323,52980,1,0,0,0,53435
"14432","20221030033303",2022103003,3303,52980,1,0,0,0,42718
"14433","20221030033324",2022103003,3324,47864,1,0,0,0,43454
"14434","20221030033348",2022103003,3348,52411,1,0,0,0,53435
"14435","20221030033372",2022103003,3372,53542,1,0,0,0,46203
"14436","20221030033393",2022103003,3393,44888,0,1,0,0,46203
"14437","20221030033393",2022103003,3393,53542,0,1,0,0,46203
"14438","2022103003347",2022103003,347,54511,0,1,0,0,43454
"14439","2022103003347",2022103003,347,44888,0,1,0,0,43454
"14440","20221030033476",2022103003,3476,53465,1,0,0,0,44947
"14441","20221030033500",2022103003,3500,53447,1,0,0,0,44947
"14442","20221030033526",2022103003,3526,53465,1,0,0,0,53541
"14443","20221030033550",2022103003,3550,54936,0,1,0,0,44947
"14444","20221030033550",2022103003,3550,43503,0,1,0,0,44947
"14445","20221030033574",2022103003,3574,46307,0,1,0,0,48707
"14446","20221030033574",2022103003,3574,40030,0,1,0,0,48707
"14447","20221030033595",2022103003,3595,44887,1,0,0,0,52443
"14448","20221030033630",2022103003,3630,43503,0,1,0,0,53541
"14449","20221030033630",2022103003,3630,53465,0,1,0,0,53541
"14450","20221030033654",2022103003,3654,47796,1,0,0,0,52443
"14451","20221030033708",2022103003,3708,46312,0,1,0,0,47791
"14452","20221030033708",2022103003,3708,44887,0,1,0,0,47791
"14453","20221030033708",2022103003,3708,53447,0,0,0,1,47791
"14454","20221030033708",2022103003,3708,54936,0,0,0,1,47791
"14455","2022103003371",2022103003,371,53957,1,0,0,0,53435
"14456","20221030033754",2022103003,3754,53542,1,0,0,0,42718
"14457","20221030033775",2022103003,3775,47975,1,0,0,0,42718
"14458","20221030033775",2022103003,3775,53542,0,1,0,0,42718
"14459","20221030033796",2022103003,3796,52475,1,0,0,0,43454
"14460","20221030033832",2022103003,3832,54511,0,1,0,0,42718
"14461","20221030033832",2022103003,3832,47975,0,0,0,1,42718
"14462","20221030033832",2022103003,3832,44888,1,0,0,0,42718
"14463","20221030033853",2022103003,3853,47975,1,0,0,0,42718
"14464","20221030033881",2022103003,3881,52411,1,0,0,0,43454
"14465","2022103003395",2022103003,395,54562,1,0,1,0,54938
"14466","2022103003435",2022103003,435,52464,1,0,0,0,44947
"14467","2022103003456",2022103003,456,54936,1,0,0,0,44930
"14468","2022103003480",2022103003,480,54937,1,0,0,0,47791
"14469","2022103003480",2022103003,480,53465,0,0,0,1,47791
"14470","2022103003504",2022103003,504,40030,0,1,0,0,48707
"14471","2022103003504",2022103003,504,53465,1,0,0,0,48707
"14472","202210300356",2022103003,56,47934,0,0,0,1,44947
"14473","202210300356",2022103003,56,43503,1,0,0,0,44947
"14474","2022103003612",2022103003,612,47864,1,0,0,0,43454
"14475","2022103003641",2022103003,641,47864,1,0,0,0,46111
"14476","2022103003665",2022103003,665,47864,0,1,0,0,42718
"14477","2022103003665",2022103003,665,44888,1,0,0,0,42718
"14478","2022103003719",2022103003,719,47929,0,1,0,0,43454
"14479","2022103003719",2022103003,719,53957,1,0,0,0,43454
"14480","2022103003750",2022103003,750,53957,1,0,0,0,42718
"14481","2022103003771",2022103003,771,52411,1,0,0,0,53435
"14482","2022103003814",2022103003,814,52980,1,0,0,0,42718
"14483","202210300396",2022103003,96,53447,1,0,0,0,52443
"14484","2022103003985",2022103003,985,43503,1,0,0,0,53541
"14485","20221030041051",2022103004,1051,44922,1,0,0,0,43334
"14486","20221030041072",2022103004,1072,54540,1,0,0,0,39989
"14487","20221030041096",2022103004,1096,54502,1,0,0,0,43334
"14488","20221030041138",2022103004,1138,44964,0,1,0,0,43370
"14489","20221030041138",2022103004,1138,54468,0,1,0,0,43370
"14490","2022103004117",2022103004,117,54502,1,0,0,0,43334
"14491","20221030041303",2022103004,1303,54502,0,1,0,0,43334
"14492","20221030041303",2022103004,1303,41300,1,0,0,0,43334
"14493","20221030041324",2022103004,1324,46669,0,0,0,1,43334
"14494","20221030041324",2022103004,1324,37841,0,0,0,1,43334
"14495","2022103004138",2022103004,138,47940,0,1,0,0,54551
"14496","2022103004138",2022103004,138,46229,0,1,0,0,54551
"14497","20221030041402",2022103004,1402,53073,1,0,0,0,54572
"14498","20221030041504",2022103004,1504,43395,1,0,0,0,43334
"14499","20221030041525",2022103004,1525,46148,1,0,0,0,43334
"14500","20221030041546",2022103004,1546,54468,1,0,0,0,39989
"14501","20221030041570",2022103004,1570,54540,1,0,0,0,54551
"14502","20221030041591",2022103004,1591,44964,0,1,0,0,46506
"14503","20221030041591",2022103004,1591,41300,0,1,0,0,46506
"14504","20221030041615",2022103004,1615,46229,1,0,0,0,43334
"14505","20221030041763",2022103004,1763,43353,0,1,0,0,53576
"14506","20221030041763",2022103004,1763,54500,0,1,0,0,53576
"14507","20221030041809",2022103004,1809,47802,0,0,0,1,54572
"14508","20221030041809",2022103004,1809,47971,1,0,0,0,54572
"14509","20221030041833",2022103004,1833,47971,1,0,0,0,53496
"14510","20221030041890",2022103004,1890,54540,1,0,0,0,43334
"14511","20221030041934",2022103004,1934,41300,0,0,0,1,46506
"14512","20221030041934",2022103004,1934,54468,1,0,0,0,46506
"14513","20221030041955",2022103004,1955,44922,1,0,0,0,43334
"14514","20221030041976",2022103004,1976,54502,1,0,0,0,43334
"14515","20221030041976",2022103004,1976,41300,0,0,0,1,43334
"14516","20221030041997",2022103004,1997,54540,1,0,0,0,46506
"14517","20221030042041",2022103004,2041,43395,0,1,0,0,43334
"14518","20221030042041",2022103004,2041,46796,0,1,0,0,43334
"14519","2022103004208",2022103004,208,53073,1,0,0,0,44831
"14520","20221030042085",2022103004,2085,54502,1,0,0,0,43334
"14521","20221030042085",2022103004,2085,44964,0,1,0,0,43334
"14522","20221030042106",2022103004,2106,43395,1,0,0,0,54551
"14523","20221030042106",2022103004,2106,35470,0,0,0,1,54551
"14524","20221030042217",2022103004,2217,54500,1,0,0,0,44831
"14525","20221030042241",2022103004,2241,44869,1,0,0,0,54572
"14526","20221030042262",2022103004,2262,54500,0,1,0,0,55042
"14527","20221030042262",2022103004,2262,45643,1,0,0,0,55042
"14528","20221030042324",2022103004,2324,53599,1,0,0,0,43334
"14529","20221030042324",2022103004,2324,35470,0,0,0,1,43334
"14530","20221030042345",2022103004,2345,43395,1,0,0,0,43334
"14531","20221030042345",2022103004,2345,54615,0,0,0,1,43334
"14532","2022103004236",2022103004,236,43353,0,0,0,1,54572
"14533","2022103004236",2022103004,236,54500,1,0,0,0,54572
"14534","20221030042366",2022103004,2366,43395,1,0,0,0,43334
"14535","20221030042387",2022103004,2387,46122,1,0,0,0,46506
"14536","20221030042408",2022103004,2408,41300,1,0,0,0,46506
"14537","20221030042448",2022103004,2448,54468,0,0,0,1,43334
"14538","20221030042448",2022103004,2448,44964,1,0,0,0,43334
"14539","20221030042448",2022103004,2448,46122,0,1,0,0,43334
"14540","20221030042469",2022103004,2469,46122,1,0,0,0,46506
"14541","20221030042490",2022103004,2490,46122,1,0,0,0,43334
"14542","20221030042511",2022103004,2511,53624,1,0,0,0,43334
"14543","20221030042532",2022103004,2532,43395,1,0,0,0,43334
"14544","20221030042532",2022103004,2532,46148,0,1,0,0,43334
"14545","20221030042631",2022103004,2631,43757,1,0,0,0,54572
"14546","20221030042664",2022103004,2664,43757,1,0,0,0,45719
"14547","20221030042691",2022103004,2691,41483,1,0,0,0,46167
"14548","20221030042740",2022103004,2740,35470,1,0,0,0,43334
"14549","20221030042761",2022103004,2761,46122,1,0,0,0,43334
"14550","20221030042782",2022103004,2782,54468,0,1,0,0,46506
"14551","20221030042782",2022103004,2782,54615,1,0,0,0,46506
"14552","20221030042839",2022103004,2839,52469,1,0,0,0,41246
"14553","20221030042926",2022103004,2926,54540,0,1,0,0,43334
"14554","20221030042926",2022103004,2926,46229,0,1,0,0,43334
"14555","20221030042947",2022103004,2947,42771,0,1,0,0,43334
"14556","20221030042947",2022103004,2947,54540,0,1,0,0,43334
"14557","20221030042968",2022103004,2968,54615,1,0,0,0,46506
"14558","20221030043008",2022103004,3008,47837,1,0,0,0,54572
"14559","20221030043051",2022103004,3051,47971,1,0,0,0,40138
"14560","2022103004307",2022103004,307,54500,1,0,0,0,54572
"14561","20221030043082",2022103004,3082,52469,1,0,0,0,54572
"14562","20221030043082",2022103004,3082,47971,0,1,0,0,54572
"14563","20221030043122",2022103004,3122,41483,0,0,0,1,54572
"14564","20221030043122",2022103004,3122,47971,1,0,0,0,54572
"14565","20221030043146",2022103004,3146,44863,1,0,0,0,54572
"14566","20221030043146",2022103004,3146,43757,0,0,0,1,54572
"14567","20221030043177",2022103004,3177,43353,1,0,0,0,41246
"14568","20221030043224",2022103004,3224,47971,1,0,0,0,53496
"14569","20221030043274",2022103004,3274,43353,1,0,0,0,41246
"14570","2022103004328",2022103004,328,45643,1,0,0,0,55042
"14571","2022103004352",2022103004,352,47971,0,1,0,0,53576
"14572","2022103004352",2022103004,352,52469,0,1,0,0,53576
"14573","2022103004402",2022103004,402,41300,1,0,0,0,43334
"14574","2022103004423",2022103004,423,54502,1,0,0,0,43334
"14575","2022103004423",2022103004,423,53599,0,1,0,0,43334
"14576","2022103004444",2022103004,444,54540,1,0,0,0,54608
"14577","2022103004504",2022103004,504,42365,1,0,0,0,54572
"14578","2022103004504",2022103004,504,44869,0,1,0,0,54572
"14579","2022103004525",2022103004,525,44869,0,1,0,0,54572
"14580","2022103004525",2022103004,525,53073,0,1,0,0,54572
"14581","202210300456",2022103004,56,54468,1,0,0,0,43334
"14582","2022103004604",2022103004,604,55190,1,0,0,0,54572
"14583","2022103004604",2022103004,604,52469,0,0,0,1,54572
"14584","2022103004604",2022103004,604,47971,0,0,0,1,54572
"14585","2022103004604",2022103004,604,53073,0,0,0,1,54572
"14586","2022103004726",2022103004,726,46669,1,0,0,1,43334
"14587","202210300477",2022103004,77,42441,1,0,0,0,43334
"14588","202210300477",2022103004,77,46669,0,0,0,1,43334
"14589","202210300477",2022103004,77,54502,0,0,0,1,43334
"14590","2022103004781",2022103004,781,55045,1,0,0,0,43334
"14591","2022103004828",2022103004,828,44964,0,0,0,1,54551
"14592","2022103004828",2022103004,828,42441,1,0,0,0,54551
"14593","2022103004849",2022103004,849,46669,0,1,0,0,46506
"14594","2022103004849",2022103004,849,41300,0,1,0,0,46506
"14595","2022103004870",2022103004,870,54540,0,0,0,1,43334
"14596","2022103004870",2022103004,870,41300,1,0,0,0,43334
"14597","2022103004870",2022103004,870,46796,0,0,0,1,43334
"14598","2022103004894",2022103004,894,46796,0,1,0,0,43334
"14599","2022103004894",2022103004,894,53599,0,1,0,0,43334
"14600","2022103005100",2022103005,100,53445,1,0,0,0,38632
"14601","20221030051020",2022103005,1020,52522,0,0,0,1,44853
"14602","20221030051020",2022103005,1020,44848,1,0,0,0,44853
"14603","20221030051041",2022103005,1041,52522,1,0,0,0,44853
"14604","20221030051041",2022103005,1041,53445,0,1,0,0,44853
"14605","20221030051062",2022103005,1062,49410,1,0,0,0,40488
"14606","20221030051086",2022103005,1086,53565,1,0,0,0,40488
"14607","20221030051113",2022103005,1113,47816,1,0,0,0,47885
"14608","20221030051177",2022103005,1177,44848,0,1,0,0,44853
"14609","20221030051177",2022103005,1177,54565,1,0,0,0,44853
"14610","20221030051198",2022103005,1198,46521,0,1,0,0,44853
"14611","20221030051198",2022103005,1198,49410,0,1,0,0,44853
"14612","2022103005121",2022103005,121,53639,0,1,0,0,38632
"14613","2022103005121",2022103005,121,52522,0,1,0,0,38632
"14614","20221030051278",2022103005,1278,42427,1,0,0,0,39983
"14615","20221030051278",2022103005,1278,52525,0,0,0,1,39983
"14616","20221030051324",2022103005,1324,52497,1,0,0,0,46526
"14617","20221030051348",2022103005,1348,37078,1,0,0,0,52630
